CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION
02/05/2016,Completed,02/12/2016,16-00734855,Pothole in Street,Final Outcome,Pothole Patched,13,1430 W ELMDALE AVE,60660,1165692.6041323,1939961.89139685,48,24,77,,41.99095288522789,-87.66638442826527,"(41.99095288522789, -87.66638442826527)"
02/05/2016,Completed,02/23/2016,16-00733886,Pothole in Street,Final Outcome,Pothole Patched,19,3922 W GEORGE ST,60618,1149631.38308913,1918993.3312688,30,25,21,,41.93374479108884,-87.72559446963028,"(41.93374479108884, -87.72559446963028)"
02/05/2016,Completed,02/23/2016,16-00733878,Pothole in Street,Final Outcome,Pothole Patched,12,3702 W GEORGE ST,60618,1151200.9199985,1919029.6302823,30,25,21,,41.93381516105445,-87.71982065163725,"(41.93381516105445, -87.71982065163725)"
02/05/2016,Completed,02/22/2016,16-00735152,Pothole in Street,Final Outcome,Completed Upon Arrival,0,524 N MENARD AVE,60644,1137647.67961956,1902897.75307103,29,15,25,,41.88987396512977,-87.77010919298307,"(41.88987396512977, -87.77010919298307)"
02/05/2016,Completed,02/22/2016,16-00731307,Pothole in Street,Final Outcome,Pothole Patched,3,7600 S CLYDE AVE,60649,1191523.47290612,1854989.00199202,8,4,43,,41.75699572123771,-87.57380329050905,"(41.75699572123771, -87.57380329050905)"
02/05/2016,Completed,02/19/2016,16-00735184,Pothole in Street,Final Outcome,Pothole Patched,13,1618 W PRATT BLVD,60626,1164258.40011964,1945241.82609453,49,24,1,24,42.00548117234306,-87.67072003268233,"(42.00548117234306, -87.67072003268233)"
02/05/2016,Completed,02/19/2016,16-00723239,Pothole in Street,Final Outcome,Pothole Patched,8,3700 N RAVENSWOOD AVE,60613,1163698.29170194,1924604.49001119,47,19,5,31,41.94883776867336,-87.67382786673583,"(41.94883776867336, -87.67382786673583)"
02/05/2016,Completed,02/18/2016,16-00735306,Pothole in Street,Final Outcome,Pothole Patched,4,3540 N SOUTHPORT AVE,60657,1166338.34483181,1923715.48022606,44,19,6,27,41.946442961954496,-87.66414596071084,"(41.946442961954496, -87.66414596071084)"
02/05/2016,Completed,02/18/2016,16-00728193,Pothole in Street,Final Outcome,CDOT Inspect Public Way Survey Transfer Outcome,0,5200 S BERKELEY AVE,60615,1184060.779116,1870883.09667875,5,2,41,,41.80080555552255,-87.60065642232989,"(41.80080555552255, -87.60065642232989)"
02/05/2016,Completed,02/18/2016,16-00722094,Pothole in Street,Final Outcome,No Potholes Found,0,1820 N CICERO AVE,60639,1144112.5500278,1911771.06070913,37,25,19,,41.91394635673203,-87.7461382530929,"(41.91394635673203, -87.7461382530929)"
02/05/2016,Completed,02/17/2016,16-00737444,Pothole in Street,Final Outcome,No Potholes Found,0,9858 S MARQUETTE AVE,60617,1195958.13998306,1840124.44852219,10,4,51,,41.715513268303006,-87.55803107599552,"(41.715513268303006, -87.55803107599552)"
02/05/2016,Completed,02/17/2016,16-00735083,Pothole in Street,Final Outcome,Pothole Patched,4,1100 W AINSLIE ST,60640,1167981.27098194,1932942.99991132,48,20,3,34,41.97164762410499,-87.65773060873403,"(41.97164762410499, -87.65773060873403)"
02/05/2016,Completed,02/17/2016,16-00733881,Pothole in Street,Final Outcome,Pothole Patched,11,2737 N MENARD AVE,60639,1137248.87897491,1917607.31347611,30,25,19,,41.93049685111492,-87.77093430162165,"(41.93049685111492, -87.77093430162165)"
02/05/2016,Completed,02/17/2016,16-00733870,Pothole in Street,Final Outcome,Pothole Patched,40,3740 N AVONDALE AVE,60618,1149957.00992085,1924589.79982548,30,17,16,,41.94892143686152,-87.72431024479036,"(41.94892143686152, -87.72431024479036)"
02/05/2016,Completed,02/17/2016,16-00732119,Pothole in Street,Final Outcome,Pothole Patched,13,2014 W SCHOOL ST,60618,1162278.32760037,1921911.45497461,32,19,5,,41.94149781533533,-87.67905271532088,"(41.94149781533533, -87.67905271532088)"
02/05/2016,Completed,02/17/2016,16-00732086,Pothole in Street,Final Outcome,Pothole Patched,12,1200 S LAKE SHORE DR,60605,1178894.63899043,1895103.61710212,4,1,33,,41.867484227164155,-87.61915038338188,"(41.867484227164155, -87.61915038338188)"
02/05/2016,Completed,02/17/2016,16-00731498,Pothole in Street,Final Outcome,Pothole Patched,3,3139 N LINCOLN AVE,60657,1165500.27509125,1920922.10082484,32,19,6,27,41.938845822025066,-87.6673007686563,"(41.938845822025066, -87.6673007686563)"
02/05/2016,Completed,02/17/2016,16-00731116,Pothole in Street,Final Outcome,No Potholes Found,0,5702 N WINTHROP AVE,60660,1167836.13953027,1938037.07430492,48,20,77,26,41.9856282467692,-87.65822471357497,"(41.9856282467692, -87.65822471357497)"
02/05/2016,Completed,02/17/2016,16-00729866,Pothole in Street,Final Outcome,Pothole Patched,2,5499 N BOWMANVILLE AVE,60625,1162010.93301343,1936685.31978758,40,20,4,,41.98183123876227,-87.67966419694655,"(41.98183123876227, -87.67966419694655)"
